idx,code,parent_code,depth,height,children_b,descendants_S,subtree_size,n_siblings,is_leaf,A_cumul_anc_logb,sector_share,b_eff,angular_log1p_b,radial_logS_over_h,k_orig_allnorm,mult_orig_allnorm,k_children_int,mult_children_int,k_desc_int,mult_desc_int,k_sustained_int,mult_sustained_int,k_pos_B1,mult_pos_B1,k_margin,mult_margin,norm_s1,norm_s3,norm_s8
6769,SEC_G80-G83,CH6,2,3,4,67,68,11,False,5.6204,0.0036231884,4.0817,1.6094,1.4065,-0.5902,3.2554,-0.259,1.6786,0.2254,0.6371,-0.5159,2.8062,0.3744,0.4729,-1.0,7.3891,0.9374,0.7961,0.5838
6837,SEC_G89-G99,CH6,2,4,11,146,147,11,False,5.6204,0.0036231884,3.482,2.4849,1.2476,-0.023,1.0471,1.0,0.1353,0.7496,0.2233,-0.6854,3.9387,0.9705,0.1435,-1.0,7.3891,0.925,0.773,0.5942
6985,SEC_H00-H05,CH7,2,4,5,690,691,12,False,5.7004,0.0033444816,5.1271,1.7918,1.6345,-0.492,2.6754,-0.0412,1.0858,1.0,0.1353,-0.2372,1.6071,0.5459,0.3356,-1.0,7.3891,0.9512,0.7531,0.5183
7676,SEC_H10-H11,CH7,2,4,2,219,220,12,False,5.7004,0.0033444816,3.8513,1.0986,1.3484,-0.809,5.0433,-0.7448,4.4356,1.0,0.1353,-0.5802,3.1915,0.106,0.8089,-1.0,7.3891,0.9576,0.7688,0.5602
7896,SEC_H15-H22,CH7,2,4,7,646,647,12,False,5.7004,0.0033444816,5.0434,2.0794,1.6181,-0.3158,1.8808,0.35,0.4966,1.0,0.1353,-0.2587,1.6777,0.741,0.2272,-1.0,7.3891,0.9481,0.7605,0.5637
8543,SEC_H25-H28,CH7,2,4,4,156,157,12,False,5.7004,0.0033444816,3.5398,1.6094,1.2641,-0.5902,3.2554,-0.259,1.6786,0.7984,0.2025,-0.6688,3.81,0.4261,0.4265,-1.0,7.3891,0.9457,0.7981,0.5645
8700,SEC_H30-H36,CH7,2,4,7,478,479,12,False,5.7004,0.0033444816,4.6783,2.0794,1.5429,-0.3158,1.8808,0.35,0.4966,1.0,0.1353,-0.3542,2.0307,0.741,0.2272,-1.0,7.3891,0.9399,0.7619,0.5525
9179,SEC_H40-H42,CH7,2,4,2,125,126,12,False,5.7004,0.0033444816,3.3504,1.0986,1.2091,-0.809,5.0433,-0.7448,4.4356,0.6378,0.2793,-0.7235,4.2501,0.106,0.8089,-1.0,7.3891,0.9489,0.7771,0.549
9305,SEC_H43-H44,CH7,2,4,2,245,246,12,False,5.7004,0.0033444816,3.9604,1.0986,1.3763,-0.809,5.0433,-0.7448,4.4356,1.0,0.1353,-0.5497,3.0022,0.106,0.8089,-1.0,7.3891,0.9419,0.7548,0.5114
9551,SEC_H46-H47,CH7,2,4,2,122,123,12,False,5.7004,0.0033444816,3.3302,1.0986,1.203,-0.809,5.0433,-0.7448,4.4356,0.6206,0.289,-0.7293,4.3001,0.106,0.8089,-1.0,7.3891,0.9466,0.7751,0.5477
9674,SEC_H49-H52,CH7,2,4,4,203,204,12,False,5.7004,0.0033444816,3.7793,1.6094,1.3295,-0.5902,3.2554,-0.259,1.6786,0.999,0.1356,-0.6006,3.3239,0.4261,0.4265,-1.0,7.3891,0.9378,0.79,0.5533
9878,SEC_H53-H54,CH7,2,5,2,182,183,12,False,5.7004,0.0033444816,2.8346,1.0986,1.0419,-0.809,5.0433,-0.7448,4.4356,0.9146,0.1606,-0.8747,5.7514,0.106,0.8089,-1.0,7.3891,0.9775,0.7813,0.5509
10061,SEC_H55-H57,CH7,2,4,2,43,44,12,False,5.7004,0.0033444816,2.5755,1.0986,0.946,-0.809,5.0433,-0.7448,4.4356,-0.0318,1.0658,-0.9513,6.7033,0.106,0.8089,-1.0,7.3891,0.9479,0.8247,0.5972
10105,SEC_H59,CH7,2,4,1,88,89,12,False,5.7004,0.0033444816,3.0715,0.6931,1.1222,-0.924,6.3469,-1.0,7.3891,0.3984,0.4507,-0.8049,5.0019,-0.1315,1.3008,-1.0,7.3891,0.9491,0.7885,0.562
10195,SEC_H60-H62,CH8,2,4,3,191,192,5,False,4.9273,0.0072463768,3.7224,1.3863,1.3144,-0.6959,4.0223,-0.4938,2.6845,0.9517,0.1491,-0.6167,3.4327,-0.1767,1.4238,-1.0,7.3891,0.9818,0.7767,0.5277
10387,SEC_H65-H75,CH8,2,4,11,380,381,5,False,4.9273,0.0072463768,4.4181,2.4849,1.4857,-0.023,1.0471,1.0,0.1353,1.0,0.1353,-0.4239,2.3343,0.4929,0.3731,-1.0,7.3891,0.9246,0.7631,0.5564
10768,SEC_H80-H83,CH8,2,4,4,104,105,5,False,4.9273,0.0072463768,3.2011,1.6094,1.1635,-0.5902,3.2554,-0.259,1.6786,0.51,0.3606,-0.7669,4.6361,-0.0493,1.1037,-1.0,7.3891,0.9436,0.7987,0.5777
10873,SEC_H90-H94,CH8,2,4,5,147,148,5,False,4.9273,0.0072463768,3.4879,1.7918,1.2493,-0.492,2.6754,-0.0412,1.0858,0.7546,0.2211,-0.6837,3.9253,0.058,0.8905,-1.0,7.3891,0.9596,0.7923,0.5839
11021,SEC_H95,CH8,2,4,1,49,50,5,False,4.9273,0.0072463768,2.6591,0.6931,0.978,-0.924,6.3469,-1.0,7.3891,0.0408,0.9217,-0.9266,6.3801,-0.544,2.9681,-1.0,7.3891,0.9482,0.8209,0.5712
11072,SEC_I00-I02,CH9,2,2,3,10,11,10,False,5.5334,0.0039525692,3.3166,1.3863,1.1989,-0.6959,4.0223,-0.4938,2.6845,-0.6646,3.7779,-0.7333,4.3342,0.1795,0.6983,-1.0,7.3891,0.9611,0.8692,0.6313
11083,SEC_I05-I09,CH9,2,3,5,33,34,10,False,5.5334,0.0039525692,3.2396,1.7918,1.1755,-0.492,2.6754,-0.0412,1.0858,-0.171,1.4078,-0.7557,4.533,0.436,0.4181,-1.0,7.3891,0.9381,0.7524,0.576
11117,SEC_I10-I1A,CH9,2,3,7,25,26,10,False,5.5334,0.0039525692,2.9625,2.0794,1.086,-0.3158,1.8808,0.35,0.4966,-0.3054,1.8418,-0.837,5.3332,0.6268,0.2855,-1.0,7.3891,0.9552,0.8309,0.6133
11143,SEC_I20-I25,CH9,2,4,6,119,120,10,False,5.5334,0.0039525692,3.3098,1.9459,1.1969,-0.4009,2.2295,0.1612,0.7244,0.6031,0.2993,-0.7353,4.3516,0.5373,0.3414,-1.0,7.3891,0.9321,0.757,0.5494
11263,SEC_I26-I28,CH9,2,3,3,36,37,10,False,5.5334,0.0039525692,3.3322,1.3863,1.2036,-0.6959,4.0223,-0.4938,2.6845,-0.1265,1.2878,-0.7287,4.2951,0.1795,0.6983,-1.0,7.3891,0.9463,0.8088,0.6009
11300,SEC_I30-I5A,CH9,2,4,24,176,177,10,False,5.5334,0.0039525692,3.6475,3.2189,1.294,0.6394,0.2784,1.0,0.1353,0.889,0.169,-0.638,3.5822,1.0,0.1353,-1.0,7.3891,0.9512,0.806,0.6134
11477,SEC_I60-I69,CH9,2,4,9,505,506,10,False,5.5334,0.0039525692,4.7428,2.3026,1.5566,-0.1611,1.3802,0.6934,0.2499,1.0,0.1353,-0.3371,1.9625,0.7799,0.2102,-1.0,7.3891,0.9329,0.7435,0.5353
11983,SEC_I70-I79,CH9,2,4,10,421,422,10,False,5.5334,0.0039525692,4.5324,2.3979,1.5113,-0.0902,1.1978,0.8508,0.1824,1.0,0.1353,-0.3931,2.195,0.8466,0.1839,-1.0,7.3891,0.9293,0.7697,0.5462
12405,SEC_I80-I89,CH9,2,4,9,396,397,10,False,5.5334,0.0039525692,4.4637,2.3026,1.496,-0.1611,1.3802,0.6934,0.2499,1.0,0.1353,-0.4115,2.2775,0.7799,0.2102,-1.0,7.3891,0.9424,0.7715,0.5383
12802,SEC_I95-I99,CH9,2,4,4,72,73,10,False,5.5334,0.0039525692,2.923,1.6094,1.0726,-0.5902,3.2554,-0.259,1.6786,0.27,0.5828,-0.8486,5.4588,0.3189,0.5285,-1.0,7.3891,0.9494,0.8327,0.5914
12876,SEC_J00-J06,CH10,2,3,7,54,55,11,False,5.6204,0.0036231884,3.803,2.0794,1.3358,-0.3158,1.8808,0.35,0.4966,0.0965,0.8245,-0.5939,3.2797,0.686,0.2536,-1.0,7.3891,0.9513,0.8211,0.6313
12931,SEC_J09-J18,CH10,2,4,10,69,70,11,False,5.6204,0.0036231884,2.8925,2.3979,1.0621,-0.0902,1.1978,0.8508,0.1824,0.2435,0.6144,-0.8576,5.5579,0.9082,0.1626,-1.0,7.3891,0.9725,0.79,0.5779
13001,SEC_J20-J22,CH10,2,2,3,17,18,11,False,5.6204,0.0036231884,4.2426,1.3863,1.4452,-0.6959,4.0223,-0.4938,2.6845,-0.4723,2.5718,-0.4716,2.5681,0.2333,0.6271,-1.0,7.3891,0.9524,0.7915,0.5806
13019,SEC_J30-J39,CH10,2,5,10,78,79,11,False,5.6204,0.0036231884,2.3962,2.3979,0.8739,-0.0902,1.1978,0.8508,0.1824,0.3205,0.5268,-1.0,7.3891,0.9082,0.1626,-1.0,7.3891,0.935,0.7975,0.5646
13098,SEC_J40-J4A,CH10,2,4,8,53,54,11,False,5.6204,0.0036231884,2.7108,2.1972,0.9972,-0.2361,1.6036,0.5269,0.3486,0.0857,0.8425,-0.9113,6.1881,0.7671,0.2156,-1.0,7.3891,0.9668,0.8356,0.6285
13152,SEC_J60-J70,CH10,2,2,11,52,53,11,False,5.6204,0.0036231884,7.2801,2.4849,1.9851,-0.023,1.0471,1.0,0.1353,0.0747,0.8612,0.2729,0.5794,0.9705,0.1435,-1.0,7.3891,0.9566,0.813,0.6143
13205,SEC_J80-J84,CH10,2,4,4,41,42,11,False,5.6204,0.0036231884,2.5457,1.6094,0.9344,-0.5902,3.2554,-0.259,1.6786,-0.0577,1.1223,-0.9601,6.8222,0.3744,0.4729,-1.0,7.3891,0.945,0.8286,0.5877
13247,SEC_J85-J86,CH10,2,2,2,8,9,11,False,5.6204,0.0036231884,3.0,1.0986,1.0986,-0.809,5.0433,-0.7448,4.4356,-0.7327,4.329,-0.8259,5.2166,0.058,0.8905,-1.0,7.3891,0.9496,0.812,0.593
13256,SEC_J90-J94,CH10,2,3,5,23,24,11,False,5.6204,0.0036231884,2.8845,1.7918,1.0594,-0.492,2.6754,-0.0412,1.0858,-0.3434,1.9874,-0.86,5.5843,0.4929,0.3731,-1.0,7.3891,0.9571,0.8507,0.6439
13280,SEC_J95,CH10,2,4,1,42,43,11,False,5.6204,0.0036231884,2.5607,0.6931,0.9403,-0.924,6.3469,-1.0,7.3891,-0.0447,1.0934,-0.9557,6.762,-0.1767,1.4238,-1.0,7.3891,0.9531,0.8373,0.5858
13323,SEC_J96-J99,CH10,2,3,3,34,35,11,False,5.6204,0.0036231884,3.2711,1.3863,1.1851,-0.6959,4.0223,-0.4938,2.6845,-0.1559,1.3658,-0.7465,4.4506,0.2333,0.6271,-1.0,7.3891,0.9543,0.8177,0.606
13359,SEC_K00-K14,CH11,2,4,13,251,252,10,False,5.5334,0.0039525692,3.9843,2.6391,1.3824,0.102,0.8155,1.0,0.1353,1.0,0.1353,-0.543,2.9623,1.0,0.1353,-1.0,7.3891,0.9256,0.781,0.5622
13611,SEC_K20-K31,CH11,2,4,11,135,136,10,False,5.5334,0.0039525692,3.415,2.4849,1.2282,-0.023,1.0471,1.0,0.1353,0.6927,0.2502,-0.7048,4.0941,0.9082,0.1626,-1.0,7.3891,0.9418,0.8087,0.588
13747,SEC_K35-K38,CH11,2,4,4,29,30,10,False,5.5334,0.0039525692,2.3403,1.6094,0.8503,-0.5902,3.2554,-0.259,1.6786,-0.235,1.6001,-1.0,7.3891,0.3189,0.5285,-1.0,7.3891,0.9541,0.7842,0.5775
13777,SEC_K40-K46,CH11,2,3,7,64,65,10,False,5.5334,0.0039525692,4.0207,2.0794,1.3915,-0.3158,1.8808,0.35,0.4966,0.1974,0.6738,-0.5328,2.9028,0.6268,0.2855,-1.0,7.3891,0.9265,0.8078,0.5782
13842,SEC_K50-K52,CH11,2,4,3,119,120,10,False,5.5334,0.0039525692,3.3098,1.3863,1.1969,-0.6959,4.0223,-0.4938,2.6845,0.6031,0.2993,-0.7353,4.3516,0.1795,0.6983,-1.0,7.3891,0.9469,0.7755,0.5663
13962,SEC_K55-K64,CH11,2,5,10,206,207,10,False,5.5334,0.0039525692,2.9053,2.3979,1.0665,-0.0902,1.1978,0.8508,0.1824,1.0,0.1353,-0.8538,5.5161,0.8466,0.1839,-1.0,7.3891,0.9241,0.7456,0.5598
14169,SEC_K65-K68,CH11,2,3,4,22,23,10,False,5.5334,0.0039525692,2.8439,1.6094,1.0452,-0.5902,3.2554,-0.259,1.6786,-0.3633,2.0679,-0.872,5.7199,0.3189,0.5285,-1.0,7.3891,0.9713,0.8467,0.612
14192,SEC_K70-K77,CH11,2,3,8,82,83,10,False,5.5334,0.0039525692,4.3621,2.1972,1.4729,-0.2361,1.6036,0.5269,0.3486,0.3525,0.4941,-0.439,2.4062,0.7071,0.2431,-1.0,7.3891,0.9385,0.7637,0.5972
14275,SEC_K80-K87,CH11,2,3,7,112,113,10,False,5.5334,0.0039525692,4.8346,2.0794,1.5758,-0.3158,1.8808,0.35,0.4966,0.5609,0.3257,-0.313,1.8701,0.6268,0.2855,-1.0,7.3891,0.9358,0.7612,0.5853
14388,SEC_K90-K95,CH11,2,4,5,89,90,10,False,5.5334,0.0039525692,3.0801,1.7918,1.125,-0.492,2.6754,-0.0412,1.0858,0.4058,0.4441,-0.8024,4.9767,0.436,0.4181,-1.0,7.3891,0.9369,0.7764,0.5972
14479,SEC_L00-L08,CH12,2,4,7,206,207,9,False,5.4381,0.0043478261,3.7931,2.0794,1.3332,-0.3158,1.8808,0.35,0.4966,1.0,0.1353,-0.5967,3.298,0.5628,0.3245,-1.0,7.3891,0.9552,0.7706,0.5584
14686,SEC_L10-L14,CH12,2,3,5,32,33,9,False,5.4381,0.0043478261,3.2075,1.7918,1.1655,-0.492,2.6754,-0.0412,1.0858,-0.1865,1.452,-0.7651,4.6187,0.3744,0.4729,-1.0,7.3891,0.9708,0.8474,0.6243
14719,SEC_L20-L30,CH12,2,3,11,89,90,9,False,5.4381,0.0043478261,4.4814,2.4849,1.4999,-0.023,1.0471,1.0,0.1353,0.4058,0.4441,-0.4068,2.2559,0.8408,0.1861,-1.0,7.3891,0.9443,0.7908,0.5912
14809,SEC_L40-L45,CH12,2,3,6,40,41,9,False,5.4381,0.0043478261,3.4482,1.9459,1.2379,-0.4009,2.2295,0.1612,0.7244,-0.0709,1.1524,-0.6952,4.0162,0.4744,0.3872,-1.0,7.3891,0.9705,0.8364,0.6267
14850,SEC_L49-L54,CH12,2,2,6,37,38,9,False,5.4381,0.0043478261,6.1644,1.9459,1.8188,-0.4009,2.2295,0.1612,0.7244,-0.1122,1.2515,0.0185,0.9636,0.4744,0.3872,-1.0,7.3891,0.9515,0.7866,0.5863
14888,SEC_L55-L59,CH12,2,2,5,31,32,9,False,5.4381,0.0043478261,5.6569,1.7918,1.7329,-0.492,2.6754,-0.0412,1.0858,-0.2023,1.4987,-0.1041,1.2315,0.3744,0.4729,-1.0,7.3891,0.9372,0.8531,0.6456
14920,SEC_L60-L75,CH12,2,4,14,103,104,9,False,5.4381,0.0043478261,3.1934,2.7081,1.1611,0.1603,0.7257,1.0,0.1353,0.5034,0.3654,-0.7692,4.6569,1.0,0.1353,-1.0,7.3891,0.926,0.8293,0.6085
15024,SEC_L76,CH12,2,3,1,18,19,9,False,5.4381,0.0043478261,2.6684,0.6931,0.9815,-0.924,6.3469,-1.0,7.3891,-0.449,2.4548,-0.9239,6.3452,-0.2774,1.7416,-1.0,7.3891,0.9513,0.8545,0.6272
15043,SEC_L80-L99,CH12,2,4,19,516,517,9,False,5.4381,0.0043478261,4.7684,2.9957,1.562,0.4199,0.4318,1.0,0.1353,1.0,0.1353,-0.3304,1.9363,1.0,0.1353,-1.0,7.3891,0.9543,0.8009,0.5237
15561,SEC_M00-M25,CH13,2,0,0,0,1,24,True,6.3544,0.0017391304,1.0,0.0,0.0,-1.0,7.3891,1.0,0.1353,1.0,0.1353,-0.0458,1.0959,1.0,0.1353,-1.0,7.3891,0.9877,0.9048,0.68
15562,SEC_M00-M02,CH13,2,4,3,325,326,24,False,6.3544,0.0017391304,4.2492,1.3863,1.4467,-0.6959,4.0223,-0.4938,2.6845,1.0,0.1353,-0.4698,2.5589,0.714,0.2398,-1.0,7.3891,0.9498,0.7716,0.5582
15888,SEC_M04,CH13,2,2,1,5,6,24,False,6.3544,0.0017391304,2.4495,0.6931,0.8959,-0.924,6.3469,-1.0,7.3891,-0.8521,5.4968,-0.9884,7.2202,0.2588,0.5959,-1.0,7.3891,0.9547,0.8694,0.6644
15894,SEC_M05-M14,CH13,2,4,10,1425,1426,24,False,6.3544,0.0017391304,6.1451,2.3979,1.8157,-0.0902,1.1978,0.8508,0.1824,1.0,0.1353,0.014,0.9725,1.0,0.1353,-1.0,7.3891,0.9145,0.7444,0.533
17320,SEC_M15-M19,CH13,2,4,5,130,131,24,False,6.3544,0.0017391304,3.3831,1.7918,1.2188,-0.492,2.6754,-0.0412,1.0858,0.6657,0.2641,-0.714,4.1702,1.0,0.1353,-1.0,7.3891,0.9244,0.748,0.5651
17451,SEC_M20-M25,CH13,2,4,6,963,964,24,False,6.3544,0.0017391304,5.5721,1.9459,1.7178,-0.4009,2.2295,0.1612,0.7244,1.0,0.1353,-0.1251,1.2842,1.0,0.1353,-1.0,7.3891,0.931,0.7306,0.4961
18415,SEC_M26-M27,CH13,2,4,2,115,116,24,False,6.3544,0.0017391304,3.2818,1.0986,1.1884,-0.809,5.0433,-0.7448,4.4356,0.5792,0.314,-0.7434,4.4229,0.5199,0.3535,-1.0,7.3891,0.9493,0.7697,0.5582
18531,SEC_M30-M36,CH13,2,3,7,101,102,24,False,6.3544,0.0017391304,4.6723,2.0794,1.5417,-0.3158,1.8808,0.35,0.4966,0.4902,0.3752,-0.3558,2.0371,1.0,0.1353,-1.0,7.3891,0.9347,0.7908,0.6113
18633,SEC_M40-M54,CH13,2,0,0,0,1,24,True,6.3544,0.0017391304,1.0,0.0,0.0,-1.0,7.3891,1.0,0.1353,1.0,0.1353,-0.0458,1.0959,1.0,0.1353,-1.0,7.3891,0.9876,0.9053,0.6732
18634,SEC_M40-M43,CH13,2,4,4,187,188,24,False,6.3544,0.0017391304,3.7029,1.6094,1.3091,-0.5902,3.2554,-0.259,1.6786,0.9354,0.154,-0.6222,3.471,0.8696,0.1757,-1.0,7.3891,0.9308,0.8003,0.5907
18822,SEC_M45-M49,CH13,2,4,5,241,242,24,False,6.3544,0.0017391304,3.9442,1.7918,1.3722,-0.492,2.6754,-0.0412,1.0858,1.0,0.1353,-0.5542,3.0295,1.0,0.1353,-1.0,7.3891,0.9393,0.7203,0.5456
19064,SEC_M50-M54,CH13,2,4,4,167,168,24,False,6.3544,0.0017391304,3.6002,1.6094,1.281,-0.5902,3.2554,-0.259,1.6786,0.8493,0.1829,-0.6515,3.6803,0.8696,0.1757,-1.0,7.3891,0.9349,0.7363,0.5039
19232,SEC_M60-M79,CH13,2,0,0,0,1,24,True,6.3544,0.0017391304,1.0,0.0,0.0,-1.0,7.3891,1.0,0.1353,1.0,0.1353,-0.0458,1.0959,1.0,0.1353,-1.0,7.3891,0.9878,0.907,0.6719
19233,SEC_M60-M63,CH13,2,4,4,556,557,24,False,6.3544,0.0017391304,4.8581,1.6094,1.5806,-0.5902,3.2554,-0.259,1.6786,1.0,0.1353,-0.3068,1.8472,0.8696,0.1757,-1.0,7.3891,0.9444,0.7612,0.5508
19790,SEC_M65-M67,CH13,2,4,3,497,498,24,False,6.3544,0.0017391304,4.724,1.3863,1.5527,-0.6959,4.0223,-0.4938,2.6845,1.0,0.1353,-0.3421,1.9822,0.714,0.2398,-1.0,7.3891,0.9371,0.7506,0.5419
20288,SEC_M70-M79,CH13,2,4,7,477,478,24,False,6.3544,0.0017391304,4.6758,2.0794,1.5424,-0.3158,1.8808,0.35,0.4966,1.0,0.1353,-0.3548,2.0334,1.0,0.1353,-1.0,7.3891,0.9376,0.774,0.5414
20766,SEC_M80-M94,CH13,2,0,0,0,1,24,True,6.3544,0.0017391304,1.0,0.0,0.0,-1.0,7.3891,1.0,0.1353,1.0,0.1353,-0.0458,1.0959,1.0,0.1353,-1.0,7.3891,0.9879,0.9073,0.6777
20767,SEC_M80-M85,CH13,2,4,5,533,534,24,False,6.3544,0.0017391304,4.8071,1.7918,1.5701,-0.492,2.6754,-0.0412,1.0858,1.0,0.1353,-0.3202,1.8972,1.0,0.1353,-1.0,7.3891,0.9398,0.763,0.5176
21301,SEC_M86-M90,CH13,2,4,5,915,916,24,False,6.3544,0.0017391304,5.5014,1.7918,1.705,-0.492,2.6754,-0.0412,1.0858,1.0,0.1353,-0.1426,1.3301,1.0,0.1353,-1.0,7.3891,0.9351,0.7619,0.5311
22217,SEC_M91-M94,CH13,2,4,4,283,284,24,False,6.3544,0.0017391304,4.1052,1.6094,1.4122,-0.5902,3.2554,-0.259,1.6786,1.0,0.1353,-0.5094,2.77,0.8696,0.1757,-1.0,7.3891,0.9357,0.7582,0.5594
22501,SEC_M95,CH13,2,3,1,12,13,24,False,6.3544,0.0017391304,2.3513,0.6931,0.855,-0.924,6.3469,-1.0,7.3891,-0.6034,3.3426,-1.0,7.3891,0.2588,0.5959,-1.0,7.3891,0.9535,0.8561,0.6488
22514,SEC_M96,CH13,2,4,1,48,49,24,False,6.3544,0.0017391304,2.6458,0.6931,0.973,-0.924,6.3469,-1.0,7.3891,0.0292,0.9434,-0.9305,6.4308,0.2588,0.5959,-1.0,7.3891,0.9595,0.8612,0.605
22563,SEC_M97,CH13,2,3,1,18,19,24,False,6.3544,0.0017391304,2.6684,0.6931,0.9815,-0.924,6.3469,-1.0,7.3891,-0.449,2.4548,-0.9239,6.3452,0.2588,0.5959,-1.0,7.3891,0.9575,0.8559,0.6271
22582,SEC_M99,CH13,2,3,1,101,102,24,False,6.3544,0.0017391304,4.6723,0.6931,1.5417,-0.924,6.3469,-1.0,7.3891,0.4902,0.3752,-0.3558,2.0371,0.2588,0.5959,-1.0,7.3891,0.9483,0.7861,0.578
22685,SEC_N00-N08,CH14,2,3,9,113,114,11,False,5.6204,0.0036231884,4.8488,2.3026,1.5787,-0.1611,1.3802,0.6934,0.2499,0.567,0.3217,-0.3093,1.8562,0.8408,0.1861,-1.0,7.3891,0.9385,0.808,0.6275
22799,SEC_N10-N16,CH14,2,4,7,44,45,11,False,5.6204,0.0036231884,2.59,2.0794,0.9517,-0.3158,1.8808,0.35,0.4966,-0.0193,1.0393,-0.947,6.6461,0.686,0.2536,-1.0,7.3891,0.9555,0.7838,0.5307
22844,SEC_N17-N19,CH14,2,3,3,18,19,11,False,5.6204,0.0036231884,2.6684,1.3863,0.9815,-0.6959,4.0223,-0.4938,2.6845,-0.449,2.4548,-0.9239,6.3452,0.2333,0.6271,-1.0,7.3891,0.9589,0.8218,0.6021
22863,SEC_N20-N23,CH14,2,2,4,12,13,11,False,5.6204,0.0036231884,3.6056,1.6094,1.2825,-0.5902,3.2554,-0.259,1.6786,-0.6034,3.3426,-0.65,3.669,0.3744,0.4729,-1.0,7.3891,0.9784,0.8482,0.6544
22876,SEC_N25-N29,CH14,2,3,5,28,29,11,False,5.6204,0.0036231884,3.0723,1.7918,1.1224,-0.492,2.6754,-0.0412,1.0858,-0.252,1.6552,-0.8047,4.9994,0.4929,0.3731,-1.0,7.3891,0.9601,0.8321,0.6319
22905,SEC_N30-N39,CH14,2,4,9,112,113,11,False,5.6204,0.0036231884,3.2604,2.3026,1.1818,-0.1611,1.3802,0.6934,0.2499,0.5609,0.3257,-0.7496,4.4784,0.8408,0.1861,-1.0,7.3891,0.9436,0.8122,0.591
23018,SEC_N40-N53,CH14,2,4,14,150,151,11,False,5.6204,0.0036231884,3.5055,2.7081,1.2543,0.1603,0.7257,1.0,0.1353,0.7694,0.2146,-0.6787,3.8859,1.0,0.1353,-1.0,7.3891,0.9188,0.7681,0.575
23169,SEC_N60-N65,CH14,2,3,6,79,80,11,False,5.6204,0.0036231884,4.3089,1.9459,1.4607,-0.4009,2.2295,0.1612,0.7244,0.3286,0.5183,-0.4535,2.4768,0.5955,0.3039,-1.0,7.3891,0.9475,0.8135,0.6144
23249,SEC_N70-N77,CH14,2,3,8,49,50,11,False,5.6204,0.0036231884,3.684,2.1972,1.304,-0.2361,1.6036,0.5269,0.3486,0.0408,0.9217,-0.6276,3.5084,0.7671,0.2156,-1.0,7.3891,0.9484,0.7852,0.5987
23299,SEC_N80-N98,CH14,2,4,19,378,379,11,False,5.6204,0.0036231884,4.4122,2.9957,1.4844,0.4199,0.4318,1.0,0.1353,1.0,0.1353,-0.4254,2.3417,1.0,0.1353,-1.0,7.3891,0.9247,0.7845,0.5576
23678,SEC_N99,CH14,2,4,1,54,55,11,False,5.6204,0.0036231884,2.7233,0.6931,1.0018,-0.924,6.3469,-1.0,7.3891,0.0965,0.8245,-0.9076,6.1427,-0.1767,1.4238,-1.0,7.3891,0.9465,0.7772,0.5325
23734,SEC_O00-O08,CH15,2,4,7,116,117,9,False,5.4381,0.0043478261,3.2889,2.0794,1.1905,-0.3158,1.8808,0.35,0.4966,0.5852,0.3102,-0.7413,4.4048,0.5628,0.3245,-1.0,7.3891,0.9245,0.7313,0.5429
23851,SEC_O09,CH15,2,4,1,85,86,9,False,5.4381,0.0043478261,3.0453,0.6931,1.1136,-0.924,6.3469,-1.0,7.3891,0.3758,0.4716,-0.8126,5.0795,-0.2774,1.7416,-1.0,7.3891,0.9732,0.8227,0.5568
23937,SEC_O10-O16,CH15,2,4,7,125,126,9,False,5.4381,0.0043478261,3.3504,2.0794,1.2091,-0.3158,1.8808,0.35,0.4966,0.6378,0.2793,-0.7235,4.2501,0.5628,0.3245,-1.0,7.3891,0.9217,0.7803,0.5869
24063,SEC_O20-O29,CH15,2,4,9,343,344,9,False,5.4381,0.0043478261,4.3067,2.3026,1.4602,-0.1611,1.3802,0.6934,0.2499,1.0,0.1353,-0.4541,2.4798,0.714,0.2398,-1.0,7.3891,0.9196,0.7641,0.5446
24407,SEC_O30-O48,CH15,2,4,16,579,580,9,False,5.4381,0.0043478261,4.9075,2.8332,1.5908,0.2701,0.5827,1.0,0.1353,1.0,0.1353,-0.294,1.8002,1.0,0.1353,-1.0,7.3891,0.9123,0.7634,0.5531
24987,SEC_O60-O77,CH15,2,3,18,144,145,9,False,5.4381,0.0043478261,5.2536,2.9444,1.6589,0.3717,0.4755,1.0,0.1353,0.7395,0.2279,-0.2049,1.5066,1.0,0.1353,-1.0,7.3891,0.9275,0.8143,0.6343
25132,SEC_O80-O82,CH15,2,1,2,2,3,9,False,5.4381,0.0043478261,3.0,1.0986,1.0986,-0.809,5.0433,-0.7448,4.4356,-1.0,7.3891,-0.8259,5.2166,-0.0493,1.1037,-1.0,7.3891,0.9597,0.88,0.6514
25135,SEC_O85-O92,CH15,2,4,8,150,151,9,False,5.4381,0.0043478261,3.5055,2.1972,1.2543,-0.2361,1.6036,0.5269,0.3486,0.7694,0.2146,-0.6787,3.8859,0.642,0.2769,-1.0,7.3891,0.9476,0.7974,0.5827
25286,SEC_O94-O9A,CH15,2,4,4,247,248,9,False,5.4381,0.0043478261,3.9684,1.6094,1.3784,-0.5902,3.2554,-0.259,1.6786,1.0,0.1353,-0.5474,2.9887,0.2588,0.5959,-1.0,7.3891,0.9549,0.7572,0.554
