idx,code,parent_code,type,chapter,section,depth,branching_factor,subtree_size,is_leaf,description
21922,M89.239,M89.23,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, unspecified ulna and radius"
21923,M89.24,M89.2,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other disorders of bone development and growth, hand"
21924,M89.241,M89.24,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, right hand"
21925,M89.242,M89.24,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, left hand"
21926,M89.249,M89.24,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, unspecified hand"
21927,M89.25,M89.2,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other disorders of bone development and growth, femur"
21928,M89.251,M89.25,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, right femur"
21929,M89.252,M89.25,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, left femur"
21930,M89.259,M89.25,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, unspecified femur"
21931,M89.26,M89.2,diagnosis,13,SEC_M86-M90,5,5,5,0,"Other disorders of bone development and growth, tibia and fibula"
21932,M89.261,M89.26,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, right tibia"
21933,M89.262,M89.26,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, left tibia"
21934,M89.263,M89.26,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, right fibula"
21935,M89.264,M89.26,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, left fibula"
21936,M89.269,M89.26,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, unspecified lower leg"
21937,M89.27,M89.2,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other disorders of bone development and growth, ankle and foot"
21938,M89.271,M89.27,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, right ankle and foot"
21939,M89.272,M89.27,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, left ankle and foot"
21940,M89.279,M89.27,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other disorders of bone development and growth, unspecified ankle and foot"
21941,M89.28,M89.2,diagnosis,13,SEC_M86-M90,5,0,0,1,"Other disorders of bone development and growth, other site"
21942,M89.29,M89.2,diagnosis,13,SEC_M86-M90,5,0,0,1,"Other disorders of bone development and growth, multiple sites"
21943,M89.3,M89,diagnosis,13,SEC_M86-M90,4,10,35,0,Hypertrophy of bone
21944,M89.30,M89.3,diagnosis,13,SEC_M86-M90,5,0,0,1,"Hypertrophy of bone, unspecified site"
21945,M89.31,M89.3,diagnosis,13,SEC_M86-M90,5,3,3,0,"Hypertrophy of bone, shoulder"
21946,M89.311,M89.31,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right shoulder"
21947,M89.312,M89.31,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left shoulder"
21948,M89.319,M89.31,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, unspecified shoulder"
21949,M89.32,M89.3,diagnosis,13,SEC_M86-M90,5,3,3,0,"Hypertrophy of bone, humerus"
21950,M89.321,M89.32,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right humerus"
21951,M89.322,M89.32,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left humerus"
21952,M89.329,M89.32,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, unspecified humerus"
21953,M89.33,M89.3,diagnosis,13,SEC_M86-M90,5,5,5,0,"Hypertrophy of bone, ulna and radius"
21954,M89.331,M89.33,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right ulna"
21955,M89.332,M89.33,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left ulna"
21956,M89.333,M89.33,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right radius"
21957,M89.334,M89.33,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left radius"
21958,M89.339,M89.33,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, unspecified ulna and radius"
21959,M89.34,M89.3,diagnosis,13,SEC_M86-M90,5,3,3,0,"Hypertrophy of bone, hand"
21960,M89.341,M89.34,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right hand"
21961,M89.342,M89.34,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left hand"
21962,M89.349,M89.34,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, unspecified hand"
21963,M89.35,M89.3,diagnosis,13,SEC_M86-M90,5,3,3,0,"Hypertrophy of bone, femur"
21964,M89.351,M89.35,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right femur"
21965,M89.352,M89.35,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left femur"
21966,M89.359,M89.35,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, unspecified femur"
21967,M89.36,M89.3,diagnosis,13,SEC_M86-M90,5,5,5,0,"Hypertrophy of bone, tibia and fibula"
21968,M89.361,M89.36,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right tibia"
21969,M89.362,M89.36,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left tibia"
21970,M89.363,M89.36,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right fibula"
21971,M89.364,M89.36,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left fibula"
21972,M89.369,M89.36,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, unspecified tibia and fibula"
21973,M89.37,M89.3,diagnosis,13,SEC_M86-M90,5,3,3,0,"Hypertrophy of bone, ankle and foot"
21974,M89.371,M89.37,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, right ankle and foot"
21975,M89.372,M89.37,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, left ankle and foot"
21976,M89.379,M89.37,diagnosis,13,SEC_M86-M90,6,0,0,1,"Hypertrophy of bone, unspecified ankle and foot"
21977,M89.38,M89.3,diagnosis,13,SEC_M86-M90,5,0,0,1,"Hypertrophy of bone, other site"
21978,M89.39,M89.3,diagnosis,13,SEC_M86-M90,5,0,0,1,"Hypertrophy of bone, multiple sites"
21979,M89.4,M89,diagnosis,13,SEC_M86-M90,4,10,31,0,Other hypertrophic osteoarthropathy
21980,M89.40,M89.4,diagnosis,13,SEC_M86-M90,5,0,0,1,"Other hypertrophic osteoarthropathy, unspecified site"
21981,M89.41,M89.4,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other hypertrophic osteoarthropathy, shoulder"
21982,M89.411,M89.41,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, right shoulder"
21983,M89.412,M89.41,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, left shoulder"
21984,M89.419,M89.41,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, unspecified shoulder"
21985,M89.42,M89.4,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other hypertrophic osteoarthropathy, upper arm"
21986,M89.421,M89.42,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, right upper arm"
21987,M89.422,M89.42,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, left upper arm"
21988,M89.429,M89.42,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, unspecified upper arm"
21989,M89.43,M89.4,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other hypertrophic osteoarthropathy, forearm"
21990,M89.431,M89.43,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, right forearm"
21991,M89.432,M89.43,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, left forearm"
21992,M89.439,M89.43,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, unspecified forearm"
21993,M89.44,M89.4,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other hypertrophic osteoarthropathy, hand"
21994,M89.441,M89.44,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, right hand"
21995,M89.442,M89.44,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, left hand"
21996,M89.449,M89.44,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, unspecified hand"
21997,M89.45,M89.4,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other hypertrophic osteoarthropathy, thigh"
21998,M89.451,M89.45,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, right thigh"
21999,M89.452,M89.45,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, left thigh"
22000,M89.459,M89.45,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, unspecified thigh"
22001,M89.46,M89.4,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other hypertrophic osteoarthropathy, lower leg"
22002,M89.461,M89.46,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, right lower leg"
22003,M89.462,M89.46,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, left lower leg"
22004,M89.469,M89.46,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, unspecified lower leg"
22005,M89.47,M89.4,diagnosis,13,SEC_M86-M90,5,3,3,0,"Other hypertrophic osteoarthropathy, ankle and foot"
22006,M89.471,M89.47,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, right ankle and foot"
22007,M89.472,M89.47,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, left ankle and foot"
22008,M89.479,M89.47,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other hypertrophic osteoarthropathy, unspecified ankle and foot"
22009,M89.48,M89.4,diagnosis,13,SEC_M86-M90,5,0,0,1,"Other hypertrophic osteoarthropathy, other site"
22010,M89.49,M89.4,diagnosis,13,SEC_M86-M90,5,0,0,1,"Other hypertrophic osteoarthropathy, multiple sites"
22011,M89.5,M89,diagnosis,13,SEC_M86-M90,4,10,31,0,Osteolysis
22012,M89.50,M89.5,diagnosis,13,SEC_M86-M90,5,0,0,1,"Osteolysis, unspecified site"
22013,M89.51,M89.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteolysis, shoulder"
22014,M89.511,M89.51,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, right shoulder"
22015,M89.512,M89.51,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, left shoulder"
22016,M89.519,M89.51,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, unspecified shoulder"
22017,M89.52,M89.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteolysis, upper arm"
22018,M89.521,M89.52,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, right upper arm"
22019,M89.522,M89.52,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, left upper arm"
22020,M89.529,M89.52,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, unspecified upper arm"
22021,M89.53,M89.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteolysis, forearm"
22022,M89.531,M89.53,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, right forearm"
22023,M89.532,M89.53,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, left forearm"
22024,M89.539,M89.53,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, unspecified forearm"
22025,M89.54,M89.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteolysis, hand"
22026,M89.541,M89.54,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, right hand"
22027,M89.542,M89.54,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, left hand"
22028,M89.549,M89.54,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, unspecified hand"
22029,M89.55,M89.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteolysis, thigh"
22030,M89.551,M89.55,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, right thigh"
22031,M89.552,M89.55,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, left thigh"
22032,M89.559,M89.55,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, unspecified thigh"
22033,M89.56,M89.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteolysis, lower leg"
22034,M89.561,M89.56,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, right lower leg"
22035,M89.562,M89.56,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, left lower leg"
22036,M89.569,M89.56,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, unspecified lower leg"
22037,M89.57,M89.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteolysis, ankle and foot"
22038,M89.571,M89.57,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, right ankle and foot"
22039,M89.572,M89.57,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, left ankle and foot"
22040,M89.579,M89.57,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteolysis, unspecified ankle and foot"
22041,M89.58,M89.5,diagnosis,13,SEC_M86-M90,5,0,0,1,"Osteolysis, other site"
22042,M89.59,M89.5,diagnosis,13,SEC_M86-M90,5,0,0,1,"Osteolysis, multiple sites"
22043,M89.6,M89,diagnosis,13,SEC_M86-M90,4,10,31,0,Osteopathy after poliomyelitis
22044,M89.60,M89.6,diagnosis,13,SEC_M86-M90,5,0,0,1,"Osteopathy after poliomyelitis, unspecified site"
22045,M89.61,M89.6,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteopathy after poliomyelitis, shoulder"
22046,M89.611,M89.61,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, right shoulder"
22047,M89.612,M89.61,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, left shoulder"
22048,M89.619,M89.61,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, unspecified shoulder"
22049,M89.62,M89.6,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteopathy after poliomyelitis, upper arm"
22050,M89.621,M89.62,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, right upper arm"
22051,M89.622,M89.62,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, left upper arm"
22052,M89.629,M89.62,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, unspecified upper arm"
22053,M89.63,M89.6,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteopathy after poliomyelitis, forearm"
22054,M89.631,M89.63,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, right forearm"
22055,M89.632,M89.63,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, left forearm"
22056,M89.639,M89.63,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, unspecified forearm"
22057,M89.64,M89.6,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteopathy after poliomyelitis, hand"
22058,M89.641,M89.64,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, right hand"
22059,M89.642,M89.64,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, left hand"
22060,M89.649,M89.64,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, unspecified hand"
22061,M89.65,M89.6,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteopathy after poliomyelitis, thigh"
22062,M89.651,M89.65,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, right thigh"
22063,M89.652,M89.65,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, left thigh"
22064,M89.659,M89.65,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, unspecified thigh"
22065,M89.66,M89.6,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteopathy after poliomyelitis, lower leg"
22066,M89.661,M89.66,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, right lower leg"
22067,M89.662,M89.66,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, left lower leg"
22068,M89.669,M89.66,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, unspecified lower leg"
22069,M89.67,M89.6,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteopathy after poliomyelitis, ankle and foot"
22070,M89.671,M89.67,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, right ankle and foot"
22071,M89.672,M89.67,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, left ankle and foot"
22072,M89.679,M89.67,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteopathy after poliomyelitis, unspecified ankle and foot"
22073,M89.68,M89.6,diagnosis,13,SEC_M86-M90,5,0,0,1,"Osteopathy after poliomyelitis, other site"
22074,M89.69,M89.6,diagnosis,13,SEC_M86-M90,5,0,0,1,"Osteopathy after poliomyelitis, multiple sites"
22075,M89.7,M89,diagnosis,13,SEC_M86-M90,4,10,31,0,Major osseous defect
22076,M89.70,M89.7,diagnosis,13,SEC_M86-M90,5,0,0,1,"Major osseous defect, unspecified site"
22077,M89.71,M89.7,diagnosis,13,SEC_M86-M90,5,3,3,0,"Major osseous defect, shoulder region"
22078,M89.711,M89.71,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, right shoulder region"
22079,M89.712,M89.71,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, left shoulder region"
22080,M89.719,M89.71,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, unspecified shoulder region"
22081,M89.72,M89.7,diagnosis,13,SEC_M86-M90,5,3,3,0,"Major osseous defect, humerus"
22082,M89.721,M89.72,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, right humerus"
22083,M89.722,M89.72,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, left humerus"
22084,M89.729,M89.72,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, unspecified humerus"
22085,M89.73,M89.7,diagnosis,13,SEC_M86-M90,5,3,3,0,"Major osseous defect, forearm"
22086,M89.731,M89.73,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, right forearm"
22087,M89.732,M89.73,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, left forearm"
22088,M89.739,M89.73,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, unspecified forearm"
22089,M89.74,M89.7,diagnosis,13,SEC_M86-M90,5,3,3,0,"Major osseous defect, hand"
22090,M89.741,M89.74,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, right hand"
22091,M89.742,M89.74,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, left hand"
22092,M89.749,M89.74,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, unspecified hand"
22093,M89.75,M89.7,diagnosis,13,SEC_M86-M90,5,3,3,0,"Major osseous defect, pelvic region and thigh"
22094,M89.751,M89.75,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, right pelvic region and thigh"
22095,M89.752,M89.75,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, left pelvic region and thigh"
22096,M89.759,M89.75,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, unspecified pelvic region and thigh"
22097,M89.76,M89.7,diagnosis,13,SEC_M86-M90,5,3,3,0,"Major osseous defect, lower leg"
22098,M89.761,M89.76,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, right lower leg"
22099,M89.762,M89.76,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, left lower leg"
22100,M89.769,M89.76,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, unspecified lower leg"
22101,M89.77,M89.7,diagnosis,13,SEC_M86-M90,5,3,3,0,"Major osseous defect, ankle and foot"
22102,M89.771,M89.77,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, right ankle and foot"
22103,M89.772,M89.77,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, left ankle and foot"
22104,M89.779,M89.77,diagnosis,13,SEC_M86-M90,6,0,0,1,"Major osseous defect, unspecified ankle and foot"
22105,M89.78,M89.7,diagnosis,13,SEC_M86-M90,5,0,0,1,"Major osseous defect, other site"
22106,M89.79,M89.7,diagnosis,13,SEC_M86-M90,5,0,0,1,"Major osseous defect, multiple sites"
22107,M89.8,M89,diagnosis,13,SEC_M86-M90,4,1,11,0,Other specified disorders of bone
22108,M89.8X,M89.8,diagnosis,13,SEC_M86-M90,5,10,10,0,Other specified disorders of bone
22109,M89.8X0,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, multiple sites"
22110,M89.8X1,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, shoulder"
22111,M89.8X2,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, upper arm"
22112,M89.8X3,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, forearm"
22113,M89.8X4,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, hand"
22114,M89.8X5,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, thigh"
22115,M89.8X6,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, lower leg"
22116,M89.8X7,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, ankle and foot"
22117,M89.8X8,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, other site"
22118,M89.8X9,M89.8X,diagnosis,13,SEC_M86-M90,6,0,0,1,"Other specified disorders of bone, unspecified site"
22119,M89.9,M89,diagnosis,13,SEC_M86-M90,4,0,0,1,"Disorder of bone, unspecified"
22120,M90,SEC_M86-M90,diagnosis,13,SEC_M86-M90,3,3,96,0,Osteopathies in diseases classified elsewhere
22121,M90.5,M90,diagnosis,13,SEC_M86-M90,4,10,31,0,Osteonecrosis in diseases classified elsewhere
22122,M90.50,M90.5,diagnosis,13,SEC_M86-M90,5,0,0,1,"Osteonecrosis in diseases classified elsewhere, unspecified site"
22123,M90.51,M90.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteonecrosis in diseases classified elsewhere, shoulder"
22124,M90.511,M90.51,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, right shoulder"
22125,M90.512,M90.51,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, left shoulder"
22126,M90.519,M90.51,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, unspecified shoulder"
22127,M90.52,M90.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteonecrosis in diseases classified elsewhere, upper arm"
22128,M90.521,M90.52,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, right upper arm"
22129,M90.522,M90.52,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, left upper arm"
22130,M90.529,M90.52,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, unspecified upper arm"
22131,M90.53,M90.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteonecrosis in diseases classified elsewhere, forearm"
22132,M90.531,M90.53,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, right forearm"
22133,M90.532,M90.53,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, left forearm"
22134,M90.539,M90.53,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, unspecified forearm"
22135,M90.54,M90.5,diagnosis,13,SEC_M86-M90,5,3,3,0,"Osteonecrosis in diseases classified elsewhere, hand"
22136,M90.541,M90.54,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, right hand"
22137,M90.542,M90.54,diagnosis,13,SEC_M86-M90,6,0,0,1,"Osteonecrosis in diseases classified elsewhere, left hand"
